time,t1:pitch,t1:roll,t1:gyrx,t1:gyry,t1:gyrz,t2:pitch,t2:roll,t2:gyrx,t2:gyry,t2:gyrz,k1:pitch,k1:roll,k1:gyrx,k1:gyry,k1:gyrz,k2:pitch,k2:roll,k2:gyrx,k2:gyry,k2:gyrz,W:pitch,W:roll,W:gyrx,W:gyry,W:gyrz,B:pitch,B:roll,B:gyrx,B:gyry,B:gyrz
17.321,265.36073448785106,10.281056108886453,-0.030534351145038167,0.5190839694656488,0.1984732824427481,241.22705244155355,164.14210198578192,0.0,-0.007633587786259542,0.0,-83.0738448828438,165.95154423492437,-0.015267175572519083,0.007633587786259542,0.0,-0.00020653245000343682,129.9955679986478,-0.061068702290076333,0.007633587786259542,0.19083969465648856,90.0,89.0,0.0,0.0,0.0,87.24,84.95,-4.0,0.0,-1.0,
17.359,265.35671473383013,10.258246376518118,-0.030534351145038167,0.5190839694656488,0.21374045801526717,245.5152951955385,164.14013935300898,0.0,-0.007633587786259542,0.0,-83.72427801824306,165.94967028441545,-0.015267175572519083,0.007633587786259542,0.0,-0.00011068251231832698,129.99571372173716,-0.061068702290076333,0.007633587786259542,0.19083969465648856,90.0,89.0,0.0,0.0,0.0,87.31,84.95,-4.0,0.0,0.0,
17.397,265.35610091728876,10.238777908106076,-0.030534351145038167,0.5114503816793893,0.22137404580152673,249.16030153642572,164.13847111515196,0.0,-0.007633587786259542,0.0,-84.27714618333243,165.94807742648285,-0.015267175572519083,0.007633587786259542,0.0,-2.9210065285983647e-05,129.9958375863631,-0.061068702290076333,0.007633587786259542,0.19083969465648856,90.0,89.0,0.0,0.0,0.0,87.26,84.89,-4.0,-1.0,0.0,
17.435,265.39857272722213,10.237887434247318,-0.030534351145038167,0.5114503816793893,0.21374045801526717,252.25855692617984,164.1370531129735,0.0,-0.007633587786259542,0.0,-84.7470841236584,165.94672349724016,-0.015267175572519083,0.007633587786259542,0.0,4.004151469150819e-05,129.99594287129514,-0.061068702290076333,0.007633587786259542,0.19083969465648856,90.0,89.0,0.0,0.0,0.0,87.2,84.89,-4.0,-1.0,0.0,
17.473,265.43734818909246,10.221413089423436,-0.030534351145038167,0.5114503816793893,0.21374045801526717,254.89207400747085,164.1358478111218,0.0,-0.007633587786259542,0.0,-85.14653137293547,165.94557265738385,-0.015267175572519083,0.007633587786259542,0.0,9.890535767237626e-05,129.9960323634874,-0.061068702290076333,0.007633587786259542,0.19083969465648856,90.0,89.0,0.0,0.0,0.0,87.13,84.9,-5.0,-1.0,0.0,
17.51,265.47030733168225,10.207409896323135,-0.030534351145038167,0.5114503816793893,0.21374045801526717,257.05720052567665,164.16855819279556,0.0,-0.007633587786259542,0.0,-85.48606153482098,165.944594443506,-0.015267175572519083,0.007633587786259542,0.0,0.0001489396242061141,129.99610843185081,-0.061068702290076333,0.007633587786259542,0.19083969465648856,90.0,89.0,0.0,0.0,0.0,87.12,84.92,-5.0,-1.0,0.0,
17.548,265.49832260288355,10.19550718218788,-0.030534351145038167,0.5114503816793893,0.21374045801526717,258.916183990502,164.21448376809352,0.0,-0.007633587786259542,-0.007633587786259542,-85.77466217242366,165.9437629617098,-0.015267175572519083,0.007633587786259542,0.0,0.00019146875075979128,129.9961730899597,-0.061068702290076333,0.007633587786259542,0.19083969465648856,90.0,89.0,0.0,0.0,0.0,87.1,84.87,-4.0,-1.0,0.0,
17.586,265.52213558340463,10.185389875172913,-0.030534351145038167,0.5114503816793893,0.21374045801526717,260.4963199356036,164.25352050709677,0.0,-0.007633587786259542,-0.007633587786259542,-86.01997271438594,165.94305620218307,-0.015267175572519083,0.007633587786259542,0.0,0.000292504004513623,129.99622804935228,-0.061068702290076333,0.015267175572519083,0.19083969465648856,90.0,89.0,0.0,0.0,0.0,87.1,84.88,-4.0,-1.0,0.0,
17.624,265.5423766168476,10.17679016421019,-0.030534351145038167,0.5114503816793893,0.21374045801526717,261.83928279262364,164.27808299931604,0.0,-0.015267175572519083,-0.015267175572519083,-86.22848667505389,165.94245545658535,-0.015267175572519083,0.007633587786259542,0.0,0.00037838397020437993,129.99627476483596,-0.061068702290076333,0.015267175572519083,0.19083969465648856,90.0,89.0,0.0,0.0,0.0,87.08,84.85,-5.0,0.0,0.0,
17.662,265.55958149527413,10.169480409891877,-0.030534351145038167,0.5114503816793893,0.21374045801526717,263.0174158759798,164.30111671489945,0.0,-0.007633587786259542,-0.007633587786259542,-86.40572354162164,165.94194482282728,-0.015267175572519083,0.007633587786259542,0.0,0.00045138194104152335,129.99631447299708,-0.061068702290076333,0.015267175572519083,0.19083969465648856,90.0,89.0,0.0,0.0,0.0,87.04,84.79,-4.0,0.0,0.0,
